post_datetime,views,likes,comments,shares,engagement_rate,sentiment_score,platform_Instagram,platform_TikTok,platform_X,platform_YouTube Shorts,content_type_carousel,content_type_image,content_type_text,content_type_video,topic_Education,topic_Entertainment,topic_Lifestyle,topic_Politics,topic_Sports,topic_Technology,language_en,language_es,language_fr,language_hi,language_ur,region_Brazil,region_India,region_Pakistan,region_UK,region_US,is_viral
0.7400086553273019,1.2103122653779772,1.6398762177822421,-0.03506169328366274,-0.9201331496812933,-0.1741972895688234,-0.7941181590370465,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.00647005048018,-1.2365841025917295,-1.6273620105908224,-0.2433130256196358,-1.3015082464332794,-0.00028375366384493235,-0.7610613281477627,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.1298625677383174,1.0325421196357496,1.0797372494685924,1.0529735538626857,-0.40998965784987607,-0.17755974246494546,-1.1629627984332649,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.6261078701659444,-0.8968151448860734,-1.3534513101851868,1.1082762371252834,-1.6330653161732769,-0.16915361022464037,-0.3643793574763581,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.613248008231043,-0.3715798745932171,-0.7687254840070467,1.6222169627837115,-1.5403244908014775,-0.18129580123841438,0.7212765622559074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-1.5190235837062889,-1.2595299388655576,-1.5948232180509445,-0.8396533633071727,-0.38875235360116667,0.32475335962795154,-0.49138718141939547,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.4274743925766127,-0.9335738396827995,-0.9706549682747626,-0.1469144887546313,-1.4322762578218424,-0.09293801124587428,-0.17473753816415144,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.1678294961254365,1.3930996944102993,0.47705232711117246,-0.08197888196634286,-0.507281334132113,-0.2156675419543285,0.5786102394705778,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.4172897640367889,-0.28936212198440514,1.6044407968263514,-0.9575353986827101,-0.8756244487314819,-0.008129477088129692,-0.09644504395268998,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.46544132096373186,-0.5103829567282964,0.8977255339281267,-1.1553914898039093,1.0126683938108278,0.034087987052069176,0.909178548363415,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.6424161009644263,-0.9241074651057389,-1.0098422127028224,-1.2385534195221013,1.4151084140952188,-0.008876688842823447,0.7334553946888015,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.556297615650364,0.23224614827113,-0.1811099261472176,-0.0944531714240717,0.024133938091274593,-0.18615267764392396,-1.6292380972926355,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0.6261078701659444,-0.7073619362422172,0.022902371886298102,1.1601831415910553,0.14935129041483394,0.02867070183053921,1.418949677340264,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.005777154037136,-0.6998491068386012,-0.9610685075646248,-1.275699081462894,0.21058092084617794,-0.13870473122086863,0.8900403831117244,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-1.4430897269320506,-0.15094759197293997,-0.5540163510372549,-0.5948800835032935,0.8796249569670459,-0.16859320140862002,-1.1786212972755572,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.04780510870542095,-0.9299351306996438,-1.3906867787995998,1.310290424732392,0.48639006693331305,-0.07164247623710142,-1.3717427829971622,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.110186207101714,2.290884965053488,1.6758357905467447,0.3424241660288315,0.6628734442858186,-0.2012837156764731,1.36675468119929,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.375954705811548,-0.04735885630504356,-0.6367288857830699,-0.46674141012917897,-0.8216003322416644,-0.20576698620463585,1.3789335136321839,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
-0.503408249350851,-0.92388561139519,-1.38601768966236,-0.0697124973329095,-0.684557662779619,-0.1523413457440302,0.5142364108967094,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.7088582256418847,-1.0227528687203906,-0.740579911231455,0.1711105908093555,0.17513944557398106,0.13122551516226122,-1.7144899243228933,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.2715456527469704,-1.25912105015181,-1.539835555286967,-1.3341896386980225,1.548668993087914,0.8573285377859469,0.6708213993196324,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8064507800047604,-1.2109791030928498,-1.597864677887758,-1.6714805653133904,-0.5230024554590798,-0.03652352376649351,-0.9768006455304566,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.6173090345122085,-0.8104746108228941,-1.2165097534510165,1.510364167312743,-0.3648603863213686,-0.12002443735352399,-0.8793699860673045,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.9969783183834003,-0.8969920115942054,-1.2408000517395816,1.3607419954280955,1.363118390057794,-0.02382092393669916,-1.2238569605977347,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.0824039072544185,-0.8450634530783905,0.08084183694087926,0.20416745787233692,-0.7998458858440416,0.08246994816849178,0.009684781533957777,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.8064507800047604,-0.7434362739679307,0.8903391314672939,-1.6582439581665782,1.384148837446938,0.16952011759031768,0.46900074757453175,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-1.0918956393511983,-0.7721647888332469,-0.46511744560295526,-0.22356206731156514,0.03182211803845348,-0.032040253238330825,-0.8967683181142959,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.17119762596355828,-1.1028562322156101,-1.2052887667061287,0.56744648752464,-1.2841667463730508,0.012792452043296317,-0.4583303505301118,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.9020609974156024,2.247967981008108,1.3798279533675253,1.0924061688707285,0.5446202729009595,-0.20595378914330928,0.1262536062488004,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-1.5569905120934082,0.05312515993578227,0.6726919896755462,-0.14629077428174486,-0.8533528601849458,-0.1310458107352573,-0.6218746717718312,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.24713148273779662,-0.9375006503595152,-1.3349749589316189,-0.6288378714715553,1.4469643704682829,-0.05520381763383815,-0.6044763397248398,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.8071436764478044,-0.5219658773300243,-0.9150741863589348,-1.263779204869953,-0.5234161691782104,-0.1839110423798426,-0.5261838455133784,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1.5285153158030687,-0.6106922631720649,1.4845686575436856,-0.4542671206714501,-1.4223471285627056,0.10058983321981603,-0.35568019145286234,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
-1.291222013383574,-0.9816809680344094,-0.1761649676370242,0.7187318980036514,-1.3385356242954773,0.1573779265765437,0.6116670703598615,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-0.6647676949961075,0.694139719161044,1.5286112029357288,1.0119470018683776,-0.09246437841706177,-0.13664989889546073,-0.8410936555639233,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1.29052911694053,1.4416372805864048,0.4397203042162257,0.43542692409700984,1.4065928067097786,-0.20501977444994204,0.0584001112655338,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.6932428912864469,0.9827689315439481,0.8854493468316912,-1.5754285364888785,-0.6316023067308891,-0.1930643863748415,1.6207703290853648,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.03762048016559719,1.0355923000256435,0.2610190211512034,0.35157197829783265,0.39640733302238523,-0.20333854800188103,-0.5592406764026621,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-1.4335979948352708,1.0221233147540965,0.9294918922237345,1.2377316410532695,-1.1992520055214742,-0.18727349527596465,1.382413180041582,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.1678294961254365,-1.2907370526859507,-1.6478660017355993,-0.873126040018745,-0.7114835306663757,0.637648281905974,1.516380336803416,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.651907833061206,0.6599939680663384,0.15485758970433183,1.2213071599339265,0.11773666704459607,-0.18914152466269912,0.28109876146702417,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.2335787243598513,-0.4827507689492761,0.9860795973508429,-1.5402233195748438,-0.39909519657943426,8.985221350197084e-05,1.6486076603605508,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
0.7779755837144211,1.8102727954661633,1.4930309505590376,1.538015508944042,-0.985293060444379,-0.19736085396433076,-0.0494695474258131,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.243763352899675,-0.9239065642456308,0.0824625695069817,1.5231156632028657,1.5253286441002902,0.2834699101811199,-1.6762135938195122,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.692549994843403,1.73092373458681,0.7471008562954576,-0.24164978702527196,-1.5841436688860713,-0.22332646243993978,0.521195743715506,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0.7305169232305221,-0.6431322057367723,1.3393510196209073,0.6378569213527094,1.2576903439659863,0.18110189978807142,0.14887143790988927,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.7779755837144211,-0.4255306913067161,-0.9502268412075481,1.1113255078816173,-0.15207363011514385,-0.1700876249180076,-0.8671911536344105,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.14272242967321888,-0.7101421946176101,-0.8886321069613317,-0.7213555182830442,-0.08974076309945132,-0.12674934314576808,-0.04598988101641481,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1.5847728119407036,-0.5822407573147814,1.061281588417996,-0.34955239083462636,-0.6615965513678651,0.05575712793818894,-0.5209643458992809,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.9583184935532372,-0.3215866815717879,0.7917641077766465,1.040083454756366,-1.5285336498062525,-0.061181511671388446,-0.9385243150270755,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0.1610129974237345,-0.8765854759157017,-0.27320891630777905,1.4506261811318415,0.2378515501655434,0.10507310374797876,0.9352760464339022,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1325378011333951,-0.7319217582602887,-0.9603443504606216,-1.1485999322102567,0.2259917568837966,-0.12787016077780874,1.445047175410751,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.6647676949961075,-0.8256327655961484,-0.4617725294558928,0.5442304488116447,0.4575680111672074,0.02418743130237653,1.492022671937628,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.5603586419315298,-0.5459719894621841,0.7839294175847641,-1.6965677474450451,-0.16203723551754162,0.005880743312378789,1.672965325226339,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.1576448675856128,-0.3641742744830331,-0.8359548501958405,-1.7042602259439779,-1.3598763569739694,-0.21379951256759402,-1.0742313049936085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.21796339000441325,0.3016201116899278,-0.44015816408497777,-0.34678032651068663,-0.8031211194538264,-0.21398631550626745,-0.3661191906810572,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.21865628644745724,2.2723342972897567,1.179891625319399,-1.6779949164746488,0.06719464102412856,-0.2197772066051443,-1.0115973096244393,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
-1.1108791035447578,-1.3126885529543049,-1.6635974527282786,-0.9486647928461029,-1.0986161433429307,2.2239788371208795,-0.8550123212015165,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.2566232148345764,-1.2502228675778773,-1.617285881743692,0.6510935284995217,-0.16958751089167695,0.444680846256304,1.213649359185765,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.8349259762950998,-0.8631845874080869,-0.9611650618451586,-0.8488704771842722,0.16589983918006204,-0.07668615558128446,1.0779423692192318,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.07628030499576033,-0.08689442004547354,-0.06805176037650588,0.3333456553679289,-1.3545325547685312,-0.1661647632058652,-1.4552547768227209,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.03762048016559719,0.5196862863915226,0.02400584937811253,-0.028131532473813385,0.702624437465627,-0.1874602982146381,0.5229355769202051,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.00647005048018,0.17111158515799588,0.16255434520973744,1.1198496056777318,0.6927987366362728,-0.14823168109321438,1.358055515175794,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0.26542205048831224,-0.4900402039915755,1.4052286258822284,-0.7885780781385829,-0.6150192818224002,0.04809820745257766,-0.21301386866753258,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.7115334590369625,-0.31917587125048974,-0.8301409031608433,0.6125618343967593,1.513917040680935,-0.14972610460260194,0.31763525876570614,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.550174013391706,0.06622038333108524,1.4114012031020655,0.43258555816497163,0.7025210090358444,-0.06603838807689803,-0.6827688339363013,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3508476393593304,-0.6907013388403012,1.1264074506380186,-1.5447972257093443,1.4768207105322153,0.1657840588168488,1.1423161977931002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.4810566553191697,-0.6227004033856783,0.0429097981597584,-1.505988325174188,-0.04099149652855019,-0.04455605012945169,-0.14690020688896516,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.6166161380691646,1.9878180061963064,1.3931938244871274,-1.6567193227884114,0.28956576505688125,-0.20670100089800308,-0.30696486172128634,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.14202953323017492,0.24680622241636285,-0.23048364717158928,1.0362025647028503,0.7818850908224174,-0.175691713078211,-1.2777917899434084,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.8918763688757786,0.3376439160704606,-0.07854169328306677,-0.5379834632544302,1.1610537144057065,-0.1786805600969861,1.0274872062829568,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.921044461609162,1.5498880254773637,0.6873613435823542,-0.7404134605101299,-0.7476145288037903,-0.21716196546371605,-0.8654513204297113,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.7400086553273019,-1.0514326990214475,-1.4690888545930147,-1.1416697714004074,-1.5165014758082014,-0.1951192187002494,-0.24781053276151543,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.43627322823034853,-1.1657132428870336,-0.9999867793540548,-1.0795755305441572,0.5750971835435879,0.36099312973060016,-0.19909520302993944,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.7407015517703459,-0.22737527086657897,-0.4688554756064766,-1.1765284802739497,-1.5410484898099563,-0.19455880988422905,-1.1020686362687948,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
0.14202953323017492,-0.6840032055626453,-0.39726047659069197,1.6791828846406733,-1.6063463051460856,-0.07762017027465169,0.5472932417859931,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1.3196972096739132,-1.283488907084226,-1.5742847432345486,1.601634385178459,0.3344881797258234,1.653669465350848,-0.8776301528626054,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.6708912972547656,-0.7810081242398492,-1.2277169467272568,-1.4744560934893733,-1.2636189649895593,-0.20501977444994204,-1.6883924262524062,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8823846367789988,1.341763670179742,1.4440089629851818,-1.0635668590734053,0.15183357272961814,-0.18279022474780193,-1.5979210996080508,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.2661149469313562,0.03660999996633714,1.6825807967154605,-0.7995277322181449,0.3608624293204057,-0.05613783232720538,-0.08948571113389339,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.05660394435915678,-0.7288497006294934,-0.037216461214616546,0.7252462491649098,1.5452903310483466,0.06509727487186126,-1.1368653003627778,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.873585801125263,-1.0649118525880614,-1.283677049030896,0.8619783219432375,-0.8029487387375218,-0.017469624021802015,1.563355833330293,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.8634011725854392,0.23105522522769728,0.7882536700058119,-1.5199872500100837,-0.3371070909963506,-0.14542963701311268,0.43942358309464624,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.09526376918931992,1.811859665756895,0.8117991209874021,-1.0366778351311898,0.35248472650800894,-0.21529393607698158,0.5525127414000905,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.1298625677383174,1.131971714491161,1.0524261815461853,0.19966285334593484,0.0708491122097831,-0.18279022474780193,0.496838078849718,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
-0.028821644511861366,-0.6192071318349935,-1.0381326168992147,1.686320950274818,1.415970317676741,-0.1019045523021997,0.2637004294200327,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.5508669098347501,-0.6028364849075588,1.5197351058609467,-0.8901049340028759,-0.508212190000157,0.11646808300705898,-0.14342054047956684,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.3095125811340895,-0.7605975828693495,0.8135164078340383,0.2281458142744157,1.6520974228705896,0.20818832589572106,0.5281550765343026,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.17119762596355828,-0.8850723047346581,-1.1189485497059737,-0.04677366505230814,-1.0057374133980879,-0.12562852551372738,-0.9924591443727487,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.5847728119407036,0.5621315231718322,0.13991926315889405,-0.8746506753969119,1.6409271524540607,-0.18017498360637368,0.413326085024159,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.057296840802200745,-1.2187963650881635,-1.5026552605471446,0.1864262461991226,1.5293968290050755,0.5513453242388419,-0.3974361883656418,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.7217180875767862,-0.5648437288459043,1.126179858405332,-1.0370936447797807,0.9260643219394673,0.08246994816849178,-0.8323944895404276,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.5413751777379702,0.8566605036045695,0.25706029564931915,-1.4910191778249133,1.1311284220552522,-0.19736085396433076,-0.5261838455133784,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1.2715456527469704,-1.292099296094752,-1.6130857705404733,-1.6888752689461124,-1.4615465034503397,0.10115024203583636,-0.28434703006019746,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1.0152688861339159,-0.7094868017810302,-0.17292350250481933,0.18032770468645515,-0.18999738770212493,-0.01971125928588338,0.872642051064733,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.148846031931877,0.5872715542690198,0.44283762813060146,1.6655997694533684,1.1413678366037372,-0.16168149267770252,-1.2951901219903998,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.375954705811548,-0.7317720070056681,-1.2040956316681042,0.701960908843816,0.313561160766462,-0.13384785481535902,1.5007218379611238,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.33186417516577077,-0.8080120346358012,-1.2672973050117755,1.3880468290189019,-0.4732878568768736,-0.1345950665700528,0.8743818842694321,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.7020417269401827,-0.5893862955753776,-0.9129430954528682,-1.5154826454836816,-0.9854654411606835,-0.1867130864599443,0.12103410663470297,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0.42678149613356875,2.163624130339869,1.3072191344061361,1.536906683214466,-1.696501419773318,-0.21510713313830815,-0.703646832392691,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1.3474795095212087,-1.1228249149459333,-1.4157288211294634,1.5591524994140824,1.0178398152999615,0.19137606141511088,1.5964126642195768,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
